"company","year","sales"
"메디프론","실적2019",174
"메디프론","실적2020",NA
"메리츠금융지주","실적2017",134944
"메리츠금융지주","실적2018",172205
"메리츠금융지주","실적2019",223151
"메리츠금융지주","실적2020",NA
"메리츠증권","실적2017",52976
"메리츠증권","실적2018",87394
"메리츠증권","실적2019",119126
"메리츠증권","실적2020",155724
"메리츠화재","실적2017",79335
"메리츠화재","실적2018",84182
"메리츠화재","실적2019",101180
"메리츠화재","실적2020",NA
"메이슨캐피탈","실적2017",305
"메이슨캐피탈","실적2018",138
"메이슨캐피탈","실적2019",83
"메이슨캐피탈","실적2020",NA
"메지온","실적2017",56
"메지온","실적2018",191
"메지온","실적2019",189
"메지온","실적2020",NA
"메카로","실적2017",1060
"메카로","실적2018",1005
"메카로","실적2019",725
"메카로","실적2020",NA
"메타랩스","실적2017",268
"메타랩스","실적2018",474
"메타랩스","실적2019",869
"메타랩스","실적2020",NA
"메타바이오메드","실적2017",653
"메타바이오메드","실적2018",526
"메타바이오메드","실적2019",594
"메타바이오메드","실적2020",NA
"메탈라이프","실적2017",114
"메탈라이프","실적2018",193
"메탈라이프","실적2019",162
"메탈라이프","실적2020",NA
"멕아이씨에스","실적2017",86
"멕아이씨에스","실적2018",87
"멕아이씨에스","실적2019",129
"멕아이씨에스","실적2020",825
"멜파스","실적2017",558
"멜파스","실적2018",508
"멜파스","실적2019",760
"멜파스","실적2020",NA
"명문제약","실적2017",1401
"명문제약","실적2018",1475
"명문제약","실적2019",1493
"명문제약","실적2020",NA
"명성티엔에스","실적2017",646
"명성티엔에스","실적2018",397
"명성티엔에스","실적2019",350
"명성티엔에스","실적2020",NA
"모나리자","실적2017",1174
"모나리자","실적2018",1130
"모나리자","실적2019",1180
"모나리자","실적2020",NA
"모나미","실적2017",1377
"모나미","실적2018",1352
"모나미","실적2019",1320
"모나미","실적2020",NA
"모다이노칩","실적2017",3118
"모다이노칩","실적2018",3212
"모다이노칩","실적2019",3201
"모다이노칩","실적2020",NA
"모두투어","실적2017",3721
"모두투어","실적2018",3650
"모두투어","실적2019",2972
"모두투어","실적2020",549
"모바일리더","실적2017",133
"모바일리더","실적2018",153
"모바일리더","실적2019",236
"모바일리더","실적2020",NA
"모바일어플라이언스","실적2017",545
"모바일어플라이언스","실적2018",615
"모바일어플라이언스","실적2019",448
"모바일어플라이언스","실적2020",NA
"모베이스","실적2017",3208
"모베이스","실적2018",3753
"모베이스","실적2019",6525
"모베이스","실적2020",NA
"모베이스전자","실적2017",7102
"모베이스전자","실적2018",7180
"모베이스전자","실적2019",7717
"모베이스전자","실적2020",NA
"모비스","실적2017",24
"모비스","실적2018",25
"모비스","실적2019",121
"모비스","실적2020",NA
"모아텍","실적2017",455
"모아텍","실적2018",387
"모아텍","실적2019",275
"모아텍","실적2020",NA
"모토닉","실적2017",2115
"모토닉","실적2018",1953
"모토닉","실적2019",2076
"모토닉","실적2020",NA
"모트렉스","실적2017",2549
"모트렉스","실적2018",2129
"모트렉스","실적2019",3136
"모트렉스","실적2020",NA
"모헨즈","실적2017",1173
"모헨즈","실적2018",1069
"모헨즈","실적2019",857
"모헨즈","실적2020",NA
"무림P&P","실적2017",6079
"무림P&P","실적2018",6512
"무림P&P","실적2019",6313
"무림P&P","실적2020",5340
"무림SP","실적2017",2030
"무림SP","실적2018",1403
"무림SP","실적2019",1379
"무림SP","실적2020",NA
"무림페이퍼","실적2017",10346
"무림페이퍼","실적2018",11091
"무림페이퍼","실적2019",11237
"무림페이퍼","실적2020",NA
"무학","실적2017",2505
"무학","실적2018",1937
"무학","실적2019",1664
"무학","실적2020",NA
"문배철강","실적2017",1560
"문배철강","실적2018",1594
"문배철강","실적2019",1626
"문배철강","실적2020",NA
"미디어젠","실적2017",92
"미디어젠","실적2018",134
"미디어젠","실적2019",138
"미디어젠","실적2020",NA
"미래SCI","실적2017",191
"미래SCI","실적2018",576
"미래SCI","실적2019",148
"미래SCI","실적2020",NA
"미래나노텍","실적2017",2806
"미래나노텍","실적2018",2781
"미래나노텍","실적2019",2897
"미래나노텍","실적2020",NA
"미래산업","실적2017",345
"미래산업","실적2018",345
"미래산업","실적2019",277
"미래산업","실적2020",NA
"미래생명자원","실적2017",409
"미래생명자원","실적2018",352
"미래생명자원","실적2019",501
"미래생명자원","실적2020",NA
"미래아이앤지","실적2017",77
"미래아이앤지","실적2018",64
"미래아이앤지","실적2019",75
"미래아이앤지","실적2020",NA
"미래에셋대우","실적2017",102986
"미래에셋대우","실적2018",133219
"미래에셋대우","실적2019",154310
"미래에셋대우","실적2020",151716
"미래에셋대우스팩 5호","실적2017",NA
"미래에셋대우스팩 5호","실적2018",NA
"미래에셋대우스팩 5호","실적2019",NA
"미래에셋대우스팩 5호","실적2020",NA
"미래에셋대우스팩3호","실적2017",NA
"미래에셋대우스팩3호","실적2018",NA
"미래에셋대우스팩3호","실적2019",NA
"미래에셋대우스팩3호","실적2020",NA
"미래에셋대우스팩4호","실적2017",NA
"미래에셋대우스팩4호","실적2018",NA
"미래에셋대우스팩4호","실적2019",NA
"미래에셋대우스팩4호","실적2020",NA
"미래에셋벤처투자","실적2017",163
"미래에셋벤처투자","실적2018",1023
"미래에셋벤처투자","실적2019",921
"미래에셋벤처투자","실적2020",NA
"미래에셋생명","실적2017",43220
"미래에셋생명","실적2018",37926
"미래에셋생명","실적2019",34858
"미래에셋생명","실적2020",18700
"미래컴퍼니","실적2017",1815
"미래컴퍼니","실적2018",2134
"미래컴퍼니","실적2019",974
"미래컴퍼니","실적2020",NA
"미래테크놀로지","실적2017",224
"미래테크놀로지","실적2018",324
"미래테크놀로지","실적2019",359
"미래테크놀로지","실적2020",NA
"미스터블루","실적2017",302
"미스터블루","실적2018",310
"미스터블루","실적2019",639
"미스터블루","실적2020",857
"미원상사","실적2017",3187
"미원상사","실적2018",3286
"미원상사","실적2019",2500
"미원상사","실적2020",NA
"미원에스씨","실적2017",2083
"미원에스씨","실적2018",3604
"미원에스씨","실적2019",3779
"미원에스씨","실적2020",NA
"미원홀딩스","실적2017",1176
"미원홀딩스","실적2018",1420
"미원홀딩스","실적2019",1884
"미원홀딩스","실적2020",NA
"미원화학","실적2017",1511
"미원화학","실적2018",1465
"미원화학","실적2019",1547
"미원화학","실적2020",NA
"미창석유공업","실적2017",3132
"미창석유공업","실적2018",3163
"미창석유공업","실적2019",3237
"미창석유공업","실적2020",NA
"미코","실적2017",1839
"미코","실적2018",2274
"미코","실적2019",2362
"미코","실적2020",2591
"미코바이오메드","실적2017",30
"미코바이오메드","실적2018",36
"미코바이오메드","실적2019",41
"미코바이오메드","실적2020",NA
"미투온","실적2017",272
"미투온","실적2018",988
"미투온","실적2019",1191
"미투온","실적2020",NA
"미투젠","실적2017",NA
"미투젠","실적2018",808
"미투젠","실적2019",969
"미투젠","실적2020",1312
"민앤지","실적2017",805
"민앤지","실적2018",1073
"민앤지","실적2019",1237
"민앤지","실적2020",NA
"바디텍메드","실적2017",526
"바디텍메드","실적2018",662
"바디텍메드","실적2019",728
"바디텍메드","실적2020",1343
"바른손","실적2017",97
"바른손","실적2018",66
"바른손","실적2019",58
"바른손","실적2020",NA
"바른손이앤에이","실적2017",314
"바른손이앤에이","실적2018",300
"바른손이앤에이","실적2019",170
"바른손이앤에이","실적2020",NA
"바른전자","실적2017",1685
"바른전자","실적2018",930
"바른전자","실적2019",395
"바른전자","실적2020",NA
"바이넥스","실적2017",780
"바이넥스","실적2018",1040
"바이넥스","실적2019",1253
"바이넥스","실적2020",1345
"바이브컴퍼니","실적2017",140
"바이브컴퍼니","실적2018",141
"바이브컴퍼니","실적2019",163
"바이브컴퍼니","실적2020",NA
"바이오니아","실적2017",233
"바이오니아","실적2018",241
"바이오니아","실적2019",363
"바이오니아","실적2020",NA
"바이오로그디바이스","실적2017",700
"바이오로그디바이스","실적2018",815
"바이오로그디바이스","실적2019",904
"바이오로그디바이스","실적2020",NA
"바이오리더스","실적2017",76
"바이오리더스","실적2018",861
"바이오리더스","실적2019",729
"바이오리더스","실적2020",NA
"바이오솔루션","실적2017",50
"바이오솔루션","실적2018",105
"바이오솔루션","실적2019",89
"바이오솔루션","실적2020",NA
"바이오스마트","실적2017",804
"바이오스마트","실적2018",1177
"바이오스마트","실적2019",1590
"바이오스마트","실적2020",NA
"바이오톡스텍","실적2017",256
"바이오톡스텍","실적2018",272
"바이오톡스텍","실적2019",259
"바이오톡스텍","실적2020",NA
"바이온","실적2017",181
"바이온","실적2018",350
"바이온","실적2019",196
"바이온","실적2020",NA
"바텍","실적2017",2188
"바텍","실적2018",2344
"바텍","실적2019",2717
"바텍","실적2020",2271
"박셀바이오","실적2017",NA
"박셀바이오","실적2018",NA
"박셀바이오","실적2019",NA
"박셀바이오","실적2020",NA
"방림","실적2017",1481
"방림","실적2018",1418
"방림","실적2019",1319
"방림","실적2020",NA
"배럴","실적2017",353
"배럴","실적2018",501
"배럴","실적2019",599
"배럴","실적2020",NA
"백광산업","실적2017",1450
"백광산업","실적2018",1755
"백광산업","실적2019",1684
"백광산업","실적2020",NA
"백금T&A","실적2017",1020
"백금T&A","실적2018",1122
"백금T&A","실적2019",1556
"백금T&A","실적2020",NA
"백산","실적2017",2114
"백산","실적2018",3231
"백산","실적2019",4689
"백산","실적2020",NA
"버추얼텍","실적2017",148
"버추얼텍","실적2018",89
"버추얼텍","실적2019",74
"버추얼텍","실적2020",NA
"버킷스튜디오","실적2017",161
"버킷스튜디오","실적2018",184
"버킷스튜디오","실적2019",176
"버킷스튜디오","실적2020",NA
"범양건영","실적2017",1368
"범양건영","실적2018",1556
"범양건영","실적2019",2761
"범양건영","실적2020",NA
"베노홀딩스","실적2017",189
"베노홀딩스","실적2018",150
"베노홀딩스","실적2019",160
"베노홀딩스","실적2020",NA
"베뉴지","실적2017",524
"베뉴지","실적2018",524
"베뉴지","실적2019",590
"베뉴지","실적2020",NA
"베셀","실적2017",806
"베셀","실적2018",758
"베셀","실적2019",423
"베셀","실적2020",NA
"베스파","실적2017",311
"베스파","실적2018",1245
"베스파","실적2019",1006
"베스파","실적2020",865
"벽산","실적2017",4147
"벽산","실적2018",4324
"벽산","실적2019",4335
"벽산","실적2020",NA
"보광산업","실적2017",420
"보광산업","실적2018",373
"보광산업","실적2019",498
"보광산업","실적2020",NA
"보라티알","실적2017",421
"보라티알","실적2018",420
"보라티알","실적2019",468
"보라티알","실적2020",NA
"보락","실적2017",335
"보락","실적2018",338
"보락","실적2019",361
"보락","실적2020",NA
"보령제약","실적2017",4227
"보령제약","실적2018",4604
"보령제약","실적2019",5243
"보령제약","실적2020",5701
"보성파워텍","실적2017",759
"보성파워텍","실적2018",1057
"보성파워텍","실적2019",1117
"보성파워텍","실적2020",NA
"보해양조","실적2017",996
"보해양조","실적2018",820
"보해양조","실적2019",760
"보해양조","실적2020",NA
"본느","실적2017",236
"본느","실적2018",292
"본느","실적2019",470
"본느","실적2020",NA
"부광약품","실적2017",1507
"부광약품","실적2018",1942
"부광약품","실적2019",1682
"부광약품","실적2020",NA
"부국증권","실적2017",5663
"부국증권","실적2018",6272
"부국증권","실적2019",6100
"부국증권","실적2020",NA
"부국철강","실적2017",1461
"부국철강","실적2018",1424
"부국철강","실적2019",1323
"부국철강","실적2020",NA
"부방","실적2017",3833
"부방","실적2018",3486
"부방","실적2019",3303
"부방","실적2020",NA
"부산도시가스","실적2017",9352
"부산도시가스","실적2018",9518
"부산도시가스","실적2019",9728
"부산도시가스","실적2020",NA
"부산산업","실적2017",1178
"부산산업","실적2018",1194
"부산산업","실적2019",1410
"부산산업","실적2020",NA
"부산주공","실적2017",1907
"부산주공","실적2018",2038
